,age,ed,income,debtinc,creddebt,othdebt,spoused,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,carvalue,commutetime,tenure,longmon,longten,tollmon,tollten,equipmon,equipten,cardmon,cardten,wiremon,wireten,hourstv,region_2,region_3,region_4,region_5,townsize_2.0,townsize_3.0,townsize_4.0,townsize_5.0,gender_1,empcat_2,empcat_3,empcat_4,empcat_5,inccat_2,inccat_3,inccat_4,inccat_5,jobsat_2,jobsat_3,jobsat_4,jobsat_5,hometype_2,hometype_3,hometype_4,addresscat_2,addresscat_3,addresscat_4,addresscat_5,cars_1,cars_2,cars_3,cars_4,cars_5,cars_6,carown_0,carown_1,cartype_0,cartype_1,carcatvalue_1,carcatvalue_2,carcatvalue_3,carbought_0,carbought_1,commutecat_2,commutecat_3,commutecat_4,commutecat_5,reason_2,reason_3,reason_4,reason_9,polview_2,polview_3,polview_4,polview_5,polview_6,polview_7,card_2,card_3,card_4,card_5,cardtype_2,cardtype_3,cardtype_4,cardbenefit_2,cardbenefit_3,cardbenefit_4,cardtenurecat_2,cardtenurecat_3,cardtenurecat_4,cardtenurecat_5,card2_2,card2_3,card2_4,card2_5,card2type_2,card2type_3,card2type_4,card2benefit_2,card2benefit_3,card2benefit_4,card2tenurecat_2,card2tenurecat_3,card2tenurecat_4,card2tenurecat_5,bfast_2,bfast_3,internet_1,internet_2,internet_3,internet_4,ln_total_spent
cartype_0,-0.007490919643770125,-0.021741364058642243,-0.051596722455944675,-0.012272820614126467,-0.021165729907510134,-0.04550935016191639,-0.018028405819316903,0.007037605454709919,0.0212633615358385,-0.01344650548009571,0.004539741309172545,-0.0029699673287005546,0.009767948590393035,0.033150904774634095,-0.007047816844295741,0.02090273749106588,0.05625452389117686,0.025837315087306936,-0.00936825529433434,-0.0004294788117335184,0.0013656017185260016,-0.019629968474173143,-0.018735517252076794,-0.012522429715416089,-0.008271066963827093,-0.0009788992095731348,-0.0010121978588591828,-0.019315647822374264,-0.009097160883827034,-0.012943615708478615,0.007930691664906727,-0.007791811762878442,-0.0049300798974788495,0.004223542685664623,-0.01909064400569109,0.0334818200857235,-0.01810104029469855,0.024678653084221815,-0.007012238514577555,-0.039455589705150756,-0.004839638267536319,-7.075483539089086e-07,0.0017739679286633131,0.0050637562063033745,0.002407972675427258,-0.04692602440891652,-0.02056737297957443,0.004386552811823816,-0.01001110782356836,-0.019673298369317353,0.00790494687303844,0.02600234823473775,0.027393746266448634,-0.0053215597316093235,0.0028445112655518796,-0.000453592138820396,-0.024866576919167147,-0.00020162116006830198,0.05602988675868,0.08162902902553862,0.04591180644563416,0.020409733416017935,0.0256111399183899,0.006682828293586815,0.08276073272332204,0.13906516032065155,1.0,-0.8191405926112104,0.13957898722839088,0.06135470073977136,-0.013811461112135383,0.1424212944753694,0.044948528442267245,-0.047592529157770215,-0.08260199562775411,-0.039731655542450645,-0.018605973798712032,0.022262760412017,-0.007834785679017754,-0.005675377789373545,0.0006300709621886546,0.006126226233767139,0.0054276722182252934,0.020521320742600994,-0.01934698485400291,-0.007064395419951791,-0.00412649848904118,-0.007773551938319189,0.01233284970165869,-0.025124846559875222,0.03111691452666747,0.012422554861354594,0.012074942673981789,-0.024341247576604292,-0.025216690756495404,0.02328372024836027,-0.004403875111435027,0.02523908886270579,-0.01969959310581024,0.020395229472945375,-0.02682296051746325,0.007249347875880846,-0.0036264617245448196,0.009668005552282541,-0.010775640798168902,-0.00920552226980889,-0.006433269453333013,0.0015390020860604195,-0.004864512994108242,-0.0038726869835005906,-0.011802109934669658,0.00688603427418041,-0.005929513603543779,0.014957140072505324,-0.018633155966968466,0.01063089292028098,-0.014615561473853603,-0.006689924594733535,-0.011958543021910231,0.0005874178296284757,0.004272890981162874,-0.023565548972754733
cartype_1,0.010519600697349495,0.01987468018622851,0.06227565571787402,0.017560056670043345,0.02976262272584625,0.06173380003091087,0.014706755370608431,-0.01488965258378544,-0.009495078567820087,0.010904323107418125,-0.005485177491370003,0.01488702234412937,-0.018855157967066046,-0.034002544347956486,0.011347978757537016,-0.007958828351062399,0.17279791745698544,-0.017103956201293947,0.006429184365250688,0.0030796649106957204,0.002586677887489219,0.00951515894625435,0.009884352572964626,0.006285222730466443,0.00019166236875812695,0.012527331227611916,0.007468848566261747,0.008856646532771484,0.00010808924104417922,0.007035935522323252,-0.0050259219959334035,-0.0015378389100614489,-0.00013379128832358364,0.0078066983447811905,0.00744472563870919,-0.02401161515444927,0.02048787374891817,-0.023001469434926567,0.012096537638483161,0.03605252004754066,-0.007150578528181677,0.004138206187952264,0.0038137260598051417,-0.013786249674161135,-0.005219711816656099,0.052578904777945204,0.031466549428185504,-0.00889568268135529,0.010868932096982187,0.01771875181720948,-0.002919659015083477,-0.0244471223943811,-0.01795857044939514,-0.0016701225690115588,0.0011521682716694802,-0.00013794693101066473,0.022265726470322145,0.0040263732094877325,0.05125359629785794,0.05584386853977706,0.05910926614460661,0.04481320079970964,0.009383994154183048,0.013610581257445771,0.004266684590981749,0.19881268397905205,-0.8191405926112104,1.0,0.0521907466743518,0.05504260932066455,0.10357238164376148,0.09240838901439084,0.0923135320691977,-0.02348404129895076,-0.03931477998201033,-0.05826124352281348,-0.0416315375770205,-0.014805007455758377,0.014174593038256385,0.01534229057882345,-0.01524869862799085,0.003518639146091662,0.003488657725408364,-0.011053657926124102,0.00443835261567099,-0.007116184902829862,0.00893304287687236,0.008681425165912469,-0.007390675804975095,0.03754134696310186,-0.02893123829400572,-0.016786923294185133,0.000833020717043841,0.01721847025233301,0.006935202437851705,-0.0015123070889705079,0.012087130826667188,-0.012225505228156724,0.009183158664090986,-0.014650148307301233,0.02019584538754984,-0.01156513016305722,-0.010248167644632369,-0.0006630923672016406,0.022391181572735272,0.019275805404514353,0.004545234251108132,0.0022101257175756546,0.005695226292143385,0.004646789830647536,0.0022973738711722174,0.002377925703122092,0.0005109178369374288,-0.018875414997951038,0.016324690485045704,-0.004233890364791489,0.01580077776756377,0.009976503776383762,0.013508091074644197,-0.008726750632372483,-0.002845873232859009,0.012803021776765905
carcatvalue_1,-0.16064870295659825,-0.14205980128662532,-0.5824575274236212,-0.009510876790352394,-0.3699960185311037,-0.41714077264517885,-0.03930488001248008,0.05355342429971049,-0.015295744498636694,-0.03235679923397806,-0.009724382870331184,-0.0019853531045651044,-0.010179799015332534,-0.004654298604536384,-0.0004144841554447436,-0.0027320864998172153,-0.5150626067850279,0.02971851091210849,-0.1667261960715596,-0.10097454320707187,-0.10177212284420681,-0.15894849313160192,-0.1794059155300765,-0.09063398014807332,-0.12184236520473765,-0.09937274686930817,-0.11768423465250341,-0.15895355101428357,-0.170851319031575,-0.0569525276316512,0.03168438213809213,-0.020233210380421363,-0.01975917110214248,-0.008675140311154126,-0.009668671046584755,0.007086531228193699,0.012546951060894719,0.003531589047897213,0.013502253115760712,0.08092477307253762,-0.04908494113565318,-0.16461248763245404,-0.14389944790231537,0.24595677597931295,-0.38625402298860034,-0.37005153551968,-0.2769986548054735,0.04287117851664004,-0.009306908412241641,-0.06613757865167373,-0.14471892967984668,0.09028623438581994,-0.01242233337310252,0.016035900572544632,0.13828581825681177,-0.06041618529254304,-0.16655165772399966,-0.08175799274219739,0.0903867978057895,0.0831158237706971,0.038746896873089604,0.013870125216724925,-0.0058628686099592795,0.00609661944510056,0.30114586198689197,-0.03396618378201991,0.13957898722839088,0.0521907466743518,1.0,-0.5595053715777012,-0.4306301880104855,0.18826957197318306,0.0054566511537415515,-0.051889219159533616,-0.021858813787557864,-0.057195748063547845,-0.04743869313999299,0.0005538279651479273,-0.005085517188603332,-0.01222611993649702,-0.013429454106003817,0.02676960390803368,0.019895795980690346,0.011362055177721092,-0.01929573186744871,-0.04113570033352563,-0.019283525899021808,0.0792846835645082,0.05646602890472207,-0.10732120675407167,0.07176461613339555,0.007940580372914747,0.008204975720676832,-0.003271502388839804,-0.020103673367841128,0.019967983687557027,0.019645948365300973,0.147929475401571,0.0586816277583535,-0.03587287561230624,-0.19892357363285937,0.007098958732392662,0.03485665629138492,-0.0443105397521479,0.0797149932584082,0.007840995947009419,-0.011173804913892825,-0.004411395160168229,-0.008805765254634555,0.023792255132595627,-0.013583720518360985,0.13027183965641478,0.02501756960587937,-0.05647513533621884,-0.16511334123942512,-0.0332205434692728,-0.045170043350390904,-0.02032568261500696,0.0019384376600571135,-0.03074426409603093,-0.024515045844243088,-0.2810382945265445
carcatvalue_2,0.032284462720189595,0.05665709793872157,0.05058929785693934,0.005946357736990244,0.04310937022184269,0.042820552044854375,0.01366705124848611,-0.013527861068170824,0.020811602365343167,0.033359307713447174,-0.012795977421004724,0.013616625880827071,0.004458289546786023,0.013088227910514777,0.011750351882365612,0.011879853066049871,0.14489466765327894,-0.008348276681008538,0.017223966056897525,-0.02812807700984626,-0.029609235079460457,0.043576316871862905,0.03456760345137911,0.03782195571771793,0.03522732990450721,0.013960972545144125,0.005319750426785494,0.06182676771609255,0.0528879833983485,0.03486290044814943,-0.010518489045700094,-0.0024804422662582965,0.015391575501737824,0.0031393081805105175,-0.00176594892630714,0.012130727176154644,-0.0038602359062780297,-0.015517246247301142,-0.0018955885827532193,0.008650039148778443,0.08112269465653889,0.12220136668296183,-0.07092070452817029,-0.004177983890494627,0.5209799987869032,0.019538158297621334,-0.16630516251717029,0.009938544082645466,0.025724686179956442,0.021192738120500914,0.015263003237754563,-0.0121965118323169,0.01553050233370732,-0.011272191430934348,-0.030545161826168662,0.0894757667089429,0.061808183816007084,-0.014374456611795958,0.012626902078464617,0.03129618824601898,0.0478151683607486,0.04072324444161974,0.027700528970979736,-0.00422570093165878,-0.10348587140211325,0.2186884084065274,0.06135470073977136,0.05504260932066455,-0.5595053715777012,1.0,-0.26122746503848393,0.04461558799651455,0.07691312755196615,-0.017081216941952932,-0.07709712942761095,-0.026745749246948034,-0.010065488703048719,0.0020071427323437407,0.011071712486589296,0.01408779124583367,0.000261823126862692,0.00018349989308656924,-0.010861617198289122,0.012423544486809504,-0.007546625788762688,0.010296504456556367,0.0007341980883959587,-0.03187159238585708,-0.016235722588203397,0.052304901300558405,-0.023407281592294434,0.009080509700034147,-0.00797466396723384,0.006053741167196661,-0.014874077701919015,0.0001777005000092625,-0.0029202145156009447,-0.03877273858243519,-0.025141172693427395,0.049394947789230724,0.05182733638002007,-0.011185996355443508,-0.025390184200129014,0.02615386187547621,-0.031608671890210695,0.005385352077477489,0.020643311937936046,0.0018420037825563889,-0.007646590019077145,-0.015645603698109863,0.016903223040981775,-0.03448945806248907,0.01012396674357672,0.05304337258928026,0.022411134132519057,-0.009950730996072148,0.029324729944433647,-0.0014385018144300972,0.007225380133276458,0.019082773746371497,0.003949806512728134,0.08918158156972485
carcatvalue_3,0.18136722390194315,0.12152785289531585,0.7345152197504052,0.012788151907220102,0.45626017661002105,0.5297424019748341,0.03218618501983005,-0.06632537359944042,0.011961644994808347,0.0010000617487478931,0.026680542447159273,0.0026382590170288167,-0.003626147727405811,-0.01002755531592535,-0.00744020779324779,0.007118059245030589,0.8254371512545686,-0.018323897332539835,0.19909866559257883,0.17141950144522894,0.17595187963949793,0.1484011312729521,0.1879577433954783,0.06887384099775229,0.11122455122094199,0.13207745328951057,0.1598740611615842,0.1266880853210133,0.15501865693474393,0.027685868825098717,-0.026249843846228044,0.017522048731339702,0.0017525708991166,0.02397523075484564,-0.000572801105262914,-0.010887825265811075,-0.009185645997378448,0.015678166187304516,-0.009121539744578544,-0.12304912074609273,-0.044801053703214945,0.0834160858946571,0.2826347964847077,-0.33585753236159366,-0.09382630047632477,0.4797812941658507,0.5788595386804387,-0.07493233690068793,-0.016413162937100725,0.06113846945763478,0.18254324580578438,-0.10444258804420097,0.011188122605029618,-0.017649771355824507,-0.14413731160909687,-0.0241855814410537,0.14731259195947666,0.1312438704634095,0.0072999462496559555,0.03554680337773918,0.032358612077902076,0.02085810968067587,0.022235148357303506,0.023792945841654395,-0.16630896906729406,0.24078140666429435,-0.013811461112135383,0.10357238164376148,-0.4306301880104855,-0.26122746503848393,1.0,0.009088335054245382,0.08590313491537115,-0.00541797866303784,-0.04346383183380763,-0.022842462963267397,-0.005014651556819666,0.0069284337842330495,0.002312205456252451,0.012789099653454131,-0.001783237263883042,-0.023179821127594535,-0.002085068467219875,-0.017003093732072143,0.01470256399238522,0.02415566628805962,0.03132972120417376,-0.06778728390886612,-0.050023813692937034,0.09910406169617715,-0.06573741716907949,-0.026965561729723257,0.01553263058425214,-0.01224530908979854,0.01981043937316115,0.0021298357163394696,-0.012681110734239172,-0.1353735577345886,-0.06330449205293542,-0.0018215743377274897,0.19689603625109942,-0.0021824535516942727,-0.03553932066602388,0.04084394573133615,-0.05443302970801835,-0.003402358974896958,-0.01163483955086563,0.008751753302493177,0.021779506799538707,-0.012595158478068084,-0.014207768504990271,-0.12179357363920786,-0.05250611167424054,0.00861869535586766,0.1917008356390028,0.0646012091304664,0.02780254122938617,0.033223438908091395,-0.008995653099022831,0.008080968430952126,0.0301191678532929,0.2577710128379777
carbought_0,-0.0041341198438387,-0.0033402655606037668,-0.06677202137303644,0.013235672531449052,-0.04110136618526874,-0.03660645692339071,0.012629528377207263,0.010605063593038781,0.012247448401668417,-0.012639847882553188,0.028181907471671926,0.003061064373399967,0.002891307127168466,-0.0018644037169221817,-0.012665710122004382,0.01166491235138679,0.07949200642914589,0.02300555494895458,-0.009476587081585408,-0.004369612046038055,-0.004501681909913089,-0.01889888330664475,-0.023024480542625764,-0.010546263091058957,-0.012421790894951866,0.027379107932229807,0.014292305885387076,-0.006286761465276866,-0.008891524164055404,-0.012886199340458955,-0.009438725756199773,-0.001963850425035077,0.0005407283959009356,0.0011381203678028481,-0.015979567640773636,-0.003408772617772416,0.013730467519875758,0.004369437719414194,0.0032877738979485414,-0.00537883497288861,-0.004752373006826824,-0.02041940636719769,0.00045759195609673713,-0.0022122756334425372,-0.011698844505236698,-0.0013616549128397356,-0.05447981368606888,0.002818469009209806,-0.011322661793635985,0.01864873327958834,-0.04033098059994079,0.006881146986202272,0.027621745161272176,-0.015298290585621214,0.012260599022226834,-0.00888972111855191,-0.026907233591623538,0.017977501703258587,0.07657514171239553,0.10553342965879768,0.07993303605227084,0.00539266043676873,0.020377805967065645,-0.018513038927144235,0.09225956804914068,0.1895295656986503,0.1424212944753694,0.09240838901439084,0.18826957197318306,0.04461558799651455,0.009088335054245382,1.0,-0.8072112643861536,-0.03983078828069576,-0.08385760768464214,-0.05416147182838144,-0.04651869736025752,0.027906333544503958,0.018813983563596006,0.011528495340034911,-0.007206240210426218,0.026424730504141684,0.004370498338155449,0.0063981229660094304,-0.014938035045838648,-0.016353486037519523,-0.012147189672159662,0.012635681699393398,-0.014460804883496476,-0.005291462685880465,0.03065582314651815,0.0027879658220750438,-0.013368863485087994,0.013019094689464732,-0.0030348631496294066,-0.002022567878503734,0.010996567563115575,0.018982518942917994,-0.018650643096931853,-0.005460686439956262,-0.0024765719154222817,-0.021096431956009343,0.010871881426690287,-0.013526705751150342,0.03810331816164878,0.014520673360781042,-0.0030933140394733137,-0.0002609738576654941,0.01273017437785529,0.0026542357547925883,-0.02200189101496616,0.01989525845622343,-0.01282198651680821,-0.030422240422635957,0.008559241248550564,0.005923127853931033,-0.009940263387566307,-0.003444859917337075,-0.004172895724966192,-0.007442715547091399,-0.0005257541247919959,-0.011441157739199737
carbought_1,0.007573889539224339,0.0014794680906938624,0.0818323108478523,-0.008407202087889837,0.052558071272311546,0.055850185760884456,-0.016948430417463797,-0.01955402353298197,-0.0003604965795596163,0.01062116063912295,-0.030798949380189164,0.009440079222861147,-0.012702282721357365,0.0011660153371672764,0.01795216033118173,0.001506062506606983,0.1599409042230515,-0.014955682035452823,0.00686545588077075,0.007441486777770083,0.008972803436356383,0.009160521915657239,0.014871876190671896,0.004476081277000917,0.004511477372532986,-0.016665987151113195,-0.008245572909909054,-0.004544002889466053,-0.0001931886141399228,0.007300413042145882,0.01309921532905007,-0.007878764837398357,-0.005977757700700243,0.01161622313094826,0.004444600448768405,0.013788789856775448,-0.012035933297428527,-0.002760767288515917,0.0019140273234880963,0.0019460832095520532,-0.007752915596132302,0.026001023177054553,0.005469949737947626,-0.006930572491071408,0.009387156742606016,0.007315392737102547,0.06916040314599484,-0.007767894666185722,0.01285806305174084,-0.02186418684909927,0.04798683589900632,-0.005543056048898522,-0.019086072158918388,0.00872070324186947,-0.008703862420452915,0.008770991772190595,0.02561371725567778,-0.014942567939363135,0.03339293442337048,0.03498228582351309,0.027402228762725106,0.0637933170068194,0.015780485933478375,0.041204285631579074,-0.004678362722594857,0.15966561596072953,0.044948528442267245,0.0923135320691977,0.0054566511537415515,0.07691312755196615,0.08590313491537115,-0.8072112643861536,1.0,-0.03368451658672795,-0.04134975233781537,-0.04715840863179127,-0.014984004296090786,-0.02150777928672042,-0.013173002728051242,-0.0019190712165418598,-0.007939125155486037,-0.01766149086591756,0.0048862033279858455,0.003374533346844177,-0.00013114948574645237,0.002178293544279463,0.017951717161506963,-0.01242111342094963,0.020593112701726514,0.018738373244348874,-0.030001350962972715,-0.007557092741309222,0.027917635602859404,-0.021426230283760686,-0.016328904872675982,0.025387249842817924,-0.0034643715638311215,-0.006145960810685872,0.008470201781360492,0.011953510208543409,-0.004517295870367861,0.017739955471114628,-0.02628013593389507,0.023922165619072653,-0.027966663606890832,-0.0046650271688046955,0.0012420923332786473,0.0042719251787268885,-0.012594351006749034,-0.0019949038770256623,0.013115649163891008,-0.011158864274598996,0.007774490791357195,0.02804989696251609,-0.011566765608550649,0.0005778871164190023,0.011730520764294778,0.007121889159771203,0.006026668854717453,-0.0007914495833184692,0.0020882165428444304,0.000571436791949304
commutecat_2,0.019033935021197535,0.00876000714319295,0.008443943056525939,-0.003096176193783573,0.028342339300344115,0.008423682230459906,-0.001997707318705366,-0.004544706732421854,-0.020394921722811894,-0.011010827888192225,-0.0010412007991220512,0.0031745701410009213,0.016304526111622333,0.0011841009521204554,0.005388563700848867,-0.023878392631497884,-0.03607143499703956,-0.03362392445839301,0.011590596664905932,0.0047453268876625375,0.001170925552424852,0.006546525221579763,-0.0022230187617776893,-0.002051854914200005,0.00741971301894067,-0.0005696875065829158,0.00023466543832933914,0.011026929338102844,0.007205998110930559,-0.005778487934299249,0.011257250916473484,0.008103375048885893,0.008612586907102648,-0.047468835792168415,0.03788760861466597,-0.02976503813986892,-0.04180993280050708,-0.048137010271102364,-0.01283769649546678,-0.009235246098768168,-0.006685298916210942,0.011292090559155607,0.010202485294361923,-0.02303762555499258,0.005676303396260691,0.004164489964615635,0.007472024333498132,0.017142908648556075,-0.014445284694330556,0.016993863328552152,0.009558077767185928,0.017749860839872,0.011367017186792554,0.0030127935058078476,-0.0033695203102710254,-0.017858841831851987,0.007688413155767702,0.015572197659122083,0.16898980879453296,-0.039645574324211036,-0.1274643604310797,-0.08169257050907677,-0.04388425106271071,-0.02541894697968342,-0.02812444177458022,-0.05721275643959929,-0.047592529157770215,-0.02348404129895076,-0.051889219159533616,-0.017081216941952932,-0.00541797866303784,-0.03983078828069576,-0.03368451658672795,1.0,-0.12371053774696118,-0.09815758283599846,-0.04448774570867794,0.027006946162873396,0.04507071878410786,-0.00707417974029998,-0.03479382049061871,0.008334774119160372,0.007826308390819822,-0.021844145051405403,0.005125859929399648,0.01873325029013035,-0.007011592408346744,-0.008971351543687162,0.0023849430180882814,-0.004395905404838602,-0.012981465162462309,-0.008290231425456134,0.0016376726195310226,-0.006529870607648063,-0.01897222532676904,0.005520429768333624,0.014211716932412051,-0.03388171120170457,0.012687173180727498,0.002587635170728457,0.01409998997578676,0.010139406347791582,-0.01073016319730452,-0.0006451930106204072,-0.0011888803398677572,0.00026570332053803925,0.030986644295710714,0.0003447679661966568,0.004463503980855883,-0.03276844201676099,0.007081542726707652,-0.021326492118440326,0.004255038732209644,-0.001985951984458094,0.018394585193774363,-6.799050293619401e-05,0.012930507194025106,-0.0015628531950161854,0.002301514874722247,0.012341317003816034,0.003921591468751515,0.012754269713956951
commutecat_3,0.01020045821891568,-0.010074909251013783,-0.03350592398427114,-0.031023408031869086,-0.04359082076768081,-0.058668945445282956,-0.007028804880840737,0.010169668785960751,0.01063117052979075,0.0005619370757570803,0.004985714737407666,-0.005428607135717174,-0.03510275252697888,0.006413973780344329,-0.0004091845372664956,0.014466090015749722,-0.10875149837737809,0.038568225405555275,0.006790283145743265,-0.0035535396977684455,-0.0021385870528394307,-0.01836877739443347,-0.015659917776335405,-0.016525555918905137,-0.009685430561450365,-0.0143697469297999,-0.007159670712403685,-0.006257240613403895,-0.0022622957381170186,-0.00882495354573798,0.0022466096315154165,-0.0009917808757445037,-0.021084913417509617,0.014339301976188672,-0.011900195574562015,0.027506411060639977,0.011835746384510548,0.02799702672936644,0.0009754444158451171,-0.0017980551725334966,-0.002449297545249917,-0.01073678713977854,0.008792237098028146,0.010945862784960299,-0.019692478427463498,-0.017266507358029374,-0.02144972244260691,-0.010309849583871693,0.007481006028168419,-0.006682610796459256,-0.004216316509142064,-0.0040496574164228865,-0.014175863067682907,0.006250739172396506,-0.0030281818645890948,0.004032398195999427,0.005437388133599411,-0.007169219984432868,0.27725657818380767,-0.03266815810176506,-0.2241638781038733,-0.1611858330471176,-0.08658706074631956,-0.050153571108968224,0.004447972778138495,-0.14219858284629927,-0.08260199562775411,-0.03931477998201033,-0.021858813787557864,-0.07709712942761095,-0.04346383183380763,-0.08385760768464214,-0.04134975233781537,-0.12371053774696118,1.0,-0.19367259055162464,-0.08777780289881473,-0.007035044865792841,-0.005614037760682979,0.02598833924320376,0.008990559592947913,-0.0034045139757042575,-0.006395624404049414,0.013742254305467397,-0.01473541214724433,-0.000533488924712626,-0.02275016160368265,0.0038861394223392415,-0.0016980738278343688,-0.020098809686289833,0.027440914835692623,-0.007559809394922899,0.021333598008899342,-0.013005843175502647,0.001727627325549966,-0.013821588568246723,-0.0026169075205932776,0.0158679148405463,0.005799739663171491,-0.02063045811327548,0.012848937845311976,-0.0002940863105876446,0.000516887608685451,-0.002237117472043668,-0.001369072128685483,0.010151499746413531,0.009724487504834066,-0.02032794274373485,0.014580879304482071,0.02153128755219914,-0.025162833445291355,0.005091226474684706,-0.007826796570362407,0.02228722534729045,-0.00030289871373486457,0.0024677727045950737,0.003250879503820797,-0.002588057581306962,-0.014429697115405194,0.007251717908338409,-0.004351200445799189,-0.02052808180688596
commutecat_4,-0.0220965419463843,0.02043476679304369,-0.016426605525328354,-0.0001984215589405967,-0.028674208879472456,-0.017570125771878983,0.02362879569932218,0.028822438313054557,0.007418391840049393,0.008154684993327877,0.031231415229828266,0.005603964662714597,0.040271679095984336,0.02136233942335681,0.002658542888665088,-0.011258815283521646,-0.06726498320374263,0.062416157493442474,-0.006047295240550562,0.0006995456041750031,-0.0007953312864430598,-0.0009594093726990234,-0.004152209989729997,0.021815416194334223,0.023202561195083817,0.0016720876104933794,0.0022637060254982262,0.02072346297306583,0.012816164734278717,0.008242951105570337,-0.005210053475098443,0.009407581993026888,0.01987114889248514,0.06585927646235674,-0.037010990254210015,0.0033414259040544904,0.06848356907805611,0.1419274797682649,-0.021658125053961395,0.023320884112192585,0.0030722984085538234,-0.00883629429305662,-0.018522391679504882,0.0032379791510881873,0.005111520009919545,-0.002765312497657785,-0.015802400741342572,0.02279868100689523,-0.012168840923044735,0.0039038933648285127,-0.015286873404139725,0.0112115581155095,-0.002067582413757687,0.01065664558020802,0.007312648704462241,0.0018671288229540899,-0.008020061700942984,-0.008530968367308399,0.21740974569892602,-0.02149186378928034,-0.1817040776792703,-0.12789219129961463,-0.06870212305695149,-0.03979413072085174,-0.02478075619984002,-0.09049717940057683,-0.039731655542450645,-0.05826124352281348,-0.057195748063547845,-0.026745749246948034,-0.022842462963267397,-0.05416147182838144,-0.04715840863179127,-0.09815758283599846,-0.19367259055162464,1.0,-0.06964691218807688,-0.007386196679351705,0.002259903415520784,-0.0122576507202853,0.0019124170177698243,-0.014228362100922723,0.010824927575349598,-0.0010335060397735829,0.00315400488305252,0.002692091742119911,0.02057483735754067,0.001223813878863341,-0.0011576713912254913,0.0039553540837928055,-0.004857647711304504,0.006402555366317896,-0.016868088018941668,-0.010617934486821391,-0.01908612994593165,0.0017603270730397818,0.01970996250593039,-0.021686345794034258,0.014378083174041004,0.029893475741067127,-0.020228621759288908,-0.0030764478345737846,0.011381055272882712,-0.009791253725076075,0.002429129848899068,0.010233351771981718,-0.015511303486675393,0.0017485945739487143,-0.017796157495982505,0.007682232126915523,0.016985884892139515,-0.017140870979783708,0.028289054890894644,0.012735263310111104,-0.024370931830669885,0.005698970675164205,0.006382959558220466,-0.005039255376842718,0.006432961830599948,-0.019324542095565698,0.016623992246940944,0.0061131778500060595
commutecat_5,0.022029398332269027,-0.0008103673293467969,0.004579902712529179,0.006538171167146255,0.003964767628459111,0.004027594212507339,0.0009646485515149936,-0.004019824464365259,-0.010579177372896504,-0.0014560908342600275,-0.0008743517264922124,-0.010588976780219691,0.005735763583804525,0.0006527805351692716,-0.01912279363690169,-0.007939986458687093,-0.02664798802670812,-0.02094990395232988,0.001771868022611134,0.013179193615965958,0.015099192542250502,0.02995486194706829,0.029701855780887035,-0.0028998981472548088,-0.007639685398709844,0.023085783269792694,0.012695397286745572,0.020399871610344327,0.018511943504203182,-0.008364272895607835,-0.010025735940117278,0.012492981441224236,0.007177815405649219,-0.03859192010222393,0.01406861311701636,-0.026380299847150734,-0.006853520842588793,-0.051870850593152586,0.01381712214636875,-0.005764819323162125,0.009931245898917897,-0.011840915651694175,0.022922822478498164,-0.024172551885204716,0.004122379157741402,0.010738580109103342,0.005449545504319952,-0.015925802092481327,-0.0005662433102719018,-0.00025857662930483784,0.02326659399975722,-0.013484788312421277,-0.0012644177625346644,0.0004731788386956498,-0.023595641943008908,-0.00368306925925954,0.022555497419002375,-0.0038664720585842266,0.11913089143756334,-0.040217097117518114,-0.08772649455982401,-0.05796429700362101,-0.03113771235901923,-0.01803580647625633,-0.017269777253399787,-0.053907846000874914,-0.018605973798712032,-0.0416315375770205,-0.04743869313999299,-0.010065488703048719,-0.005014651556819666,-0.04651869736025752,-0.014984004296090786,-0.04448774570867794,-0.08777780289881473,-0.06964691218807688,1.0,-0.006343740680183656,-0.008140380620032682,-0.01792248375402321,0.011875811122386372,0.006807782908753353,0.009730652461490926,-0.009833257748517656,-0.007051346632175301,0.006836518251157358,-0.005641090909698749,-0.0031084853914960776,0.01163721684008211,0.0022882194696322495,-0.004634250596648181,0.0054447322918645315,0.00678774039974951,-0.03090823734762041,0.0035888411546360264,4.15725092041044e-05,-0.03285135046528108,0.012636209851523614,-0.010012817616968546,-0.0007939963451066264,0.00013819964591939285,-0.010085567219098477,-0.0086956526435636,0.02513920967153636,-0.02087840979122342,0.0032553531642110192,0.009464505286470326,-0.006222315548932407,-0.0005673312497552156,-0.008904274231468706,0.0010700870072166495,0.011008008759886844,-0.016541969036805496,-0.010531311309050509,0.012307338437529868,-0.010598273573416951,0.0014991398529190082,0.007433889362416517,0.012382148693493848,0.01324508413819945,-0.014093551356562395,-0.014084793175717434
